,Product_ID,Review_ID,Sentence_ID,Sentence,Clean_Sentences,Frequent_Features,Classes,Opinion Words,Effective_Opinions,Infrequent_Features,Sentiment_Class
4434,14.0,2717.0,5169.0,"the camera is a dream to operate in automode , but also gives tremendous flexibility in aperture priority , shutter priority , and manual modes .",camera dream oper automod tremend flexibl apertur prioriti shutter prioriti manual mode,"['mode shutter', 'shutter', 'mode', 'camera']",1.0,"{'manual', 'tremend'}",set(),"['manual modes', 'tremendous aperture']",1.0
4436,14.0,2717.0,5171.0,about the only legitimate criticsm from the online reviews is that fact that the lens really does obstruct the viewfinder .,onli legitim criticsm onlin review fact len realli doe obstruct viewfind,"['lens viewfinder', 'viewfinder', 'reviews', 'lens']",-1.0,"{'onlin', 'onli', 'legitim'}",set(),[],-1.0
4440,14.0,2717.0,5175.0,i can 't write enough positive things about this great little camera !,t write posit thing great littl camera,"['thing', 'camera']",1.0,"{'posit', 'littl', 'enough', 'great'}","{'little', 'great'}",[],1.0
4442,14.0,2718.0,5177.0,but canon never fails to amaze .,canon not_fail amaz,['canon'],1.0,set(),set(),[],1.0
4444,14.0,2718.0,5179.0,1 . the ability to selectively switch to raw format during record review gives you incredible more post-processing flexibility .,abil select switch raw format dure record review incred post process flexibl,"['reviews', 'ability']",1.0,"{'raw', 'incred', 'post'}",set(),['incredible flexibility'],1.0
4445,14.0,2718.0,5180.0,"2 . battery life is over 4.5 hours , compared to about 2.5 hours for the g2 or the 2 hours for most nikons .",batteri life 4.5 hour compar 2.5 hour g2 hour nikon,"['nikon', 'battery']",1.0,{'most'},set(),[],1.0
4446,14.0,2718.0,5181.0,3 . the remote capture and fileviewer software bundled for photo capture is mind-blowing .,remot captur fileview softwar bundl photo captur mind blow,['software'],1.0,{'remot'},set(),[],1.0
4448,14.0,2718.0,5183.0,"4 . the shape of this device is a little squarer , without losing the weight which means better balance and less shaking while clicking .",shape devic littl squarer lose weight mean better balanc shake click,[],1.0,"{'better', 'littl'}",set(),[],1.0
4451,14.0,2718.0,5186.0,the light auto-correction is awesome .,light auto correct awesom,['light'],1.0,{'awesom'},set(),['light correction'],1.0
4452,14.0,2718.0,5187.0,you could take a picture of a stone glinting in the sun and still avoid the shining glaze and get the contours right .,pictur stone glint sun avoid shine glaze contour right,['pictures'],1.0,set(),set(),[],1.0
4458,14.0,2718.0,5193.0,"8 . perhaps inspired by the canon 's factory white-correction settings ( which were found lacking and had to be altered by a user before the white edges from buildings etc could be cleaned out ) , the g3 has much sharper white offsets .",perhap inspir canon factori white correct set found lack alter user befor white edg build etc clean g3 sharper white offset,"['settings', 'canon']",1.0,"{'sharper', 'white'}",set(),['white correction'],-1.0
4462,14.0,2718.0,5197.0,"overall , the g3 delivers what must be considered the best image quality of any current > 4 megapixel digicams , from a detail , tonal balance and color response point of view .",overal g3 deliv consid best imag qualiti ani current > megapixel digicam detail tonal balanc color respons point view,"['quality image', 'view', 'quality', 'point', 'megapixel', 'image', 'digicams', 'color']",1.0,"{'best', 'current', 'tonal'}",{'tonal'},"['tonal response', 'current digicams']",1.0
4465,14.0,2718.0,5200.0,this is quite simply the best you can ask for .,quit simpli best ask,[],1.0,{'best'},set(),[],1.0
4468,14.0,2719.0,5203.0,the g3 had problems focusing in low light and would not take the picture when the shutter was pressed but after the shutter had been released a few seconds .,g3 problem focus low light not_tak pictur shutter press shutter releas second,"['shutter', 'problem', 'pictures', 'light', 'focus']",-1.0,"{'low', 'few'}",{'low'},[],1.0
4469,14.0,2719.0,5204.0,got way too many blurry pictures .,got way mani blurri pictur,"['way', 'pictures']",-1.0,"{'mani', 'blurri'}",set(),['blurry pictures'],1.0
4487,14.0,2720.0,5222.0,"4mp , 4x optical zoom , takes absolutely beautiful photos with detail that challenges all of the above 5mp cameras , easy to understand and use ( has a great swivel lcd screen ) , a lot of features and add-on options , comes with great software ( not to be overlooked ) , and last but by far not least , received my fiance 's stamp of approval ( two thumbs up ! )",4mp 4x optic zoom absolut beauti photo detail challeng abov 5mp camera easi understand use great swivel lcd screen lot featur add option come great softwar not_to overlook far not_least receiv fianc stamp approv thumb,"['lot camera', 'zoom', 'use', 'software', 'screen', 'options', 'lot', 'feature', 'camera', '4mp']",1.0,"{'5mp', 'abov', 'last', 'great', 'beauti', 'easi', 'optic'}","{'optical', 'great'}","['optical zoom', 'great lot']",1.0
4492,14.0,2721.0,5227.0,the powershot g3 is a great camera .,powershot g3 great camera,"['powershot', 'camera']",1.0,{'great'},{'great'},['great camera'],1.0
4494,14.0,2721.0,5229.0,because it can help a so-so photographer take spectacular photos !,becaus help photograph spectacular photo,['photographer'],1.0,{'spectacular'},set(),[],1.0
4495,14.0,2721.0,5230.0,"4 megapixels is plenty for all but pros , and you will not be disappointed with the results of this camera .",megapixel plenti pros not_b disappoint result camera,"['results', 'megapixel', 'camera']",1.0,set(),set(),['disappointed results'],1.0
4496,14.0,2721.0,5231.0,it 's slightly lighter than the g2 and packed with even more features .,slight lighter g2 pack featur,['feature'],1.0,"{'more', 'lighter'}",set(),[],1.0
4498,14.0,2722.0,5233.0,"the catch with the canon g3 camera , ( and perhaps all of digital cameras ) is that its unresponsiveness will cause you to miss precious shots .",catch canon g3 camera perhap digit camera unrespons caus miss precious shot,"['shots', 'canon', 'camera']",-1.0,"{'precious', 'digit'}",set(),['digital cameras'],1.0
4506,14.0,2722.0,5241.0,it sometimes takes the picture at some indefinite period of time after you press the shutter button .,sometim pictur indefinit period time press shutter button,"['pictures time', 'time', 'shutter', 'pictures', 'button']",-1.0,{'indefinit'},set(),['indefinite time'],1.0
4521,14.0,2722.0,5256.0,canon 's g3 does it consistently .,canon g3 doe consist,['canon'],-1.0,set(),set(),[],1.0
4522,14.0,2722.0,5257.0,"it feels slow to focus , and unbearably slow to shoot .",feel slow focus unbear slow shoot,['focus'],-1.0,{'slow'},set(),[],-1.0
4537,14.0,2722.0,5272.0,"unfortunately , this digital moment-capturing device called the g3 sometimes captures the moment after the one you wanted .",unfortun digit moment captur devic g3 sometim captur moment want,['moment'],-1.0,{'digit'},set(),[],1.0
4538,14.0,2723.0,5273.0,this is my first digital camera and i could n't be happier .,digit camera not_b happier,['camera'],1.0,"{'digit', 'happier', 'first'}","{'first', 'digital'}",[],1.0
4540,14.0,2723.0,5275.0,i love the quality of the pictures .,love qualiti pictur,"['pictures quality', 'quality', 'pictures']",1.0,set(),set(),[],1.0
4541,14.0,2723.0,5276.0,they look fantastic .,look fantast,[],1.0,{'fantast'},set(),[],1.0
4544,14.0,2724.0,5279.0,the canon g3 is perhaps the best 4mp camera out there .,canon g3 perhap best 4mp camera,"['canon', 'camera', '4mp']",1.0,{'best'},{'best'},"['best camera', '4mp camera']",1.0
4546,14.0,2724.0,5281.0,"with canon , you get pictures that appear to be photos , not still camcorder shots .",canon pictur appear photo not_stil camcord shot,"['canon pictures', 'shots', 'pictures', 'canon']",1.0,set(),set(),['not_still shots'],1.0
4547,14.0,2724.0,5282.0,i love the eos based controls and easy menus .,love eo base control easi menus,['control'],1.0,{'easi'},set(),[],1.0
4552,14.0,2724.0,5287.0,1 ) the included lens cap is very loose on the camera .,includ len cap veri loos camera,"['lens', 'camera']",-1.0,{'loos'},set(),[],-1.0
4556,14.0,2724.0,5291.0,"2 ) the body construction - buttons , casing , etc , are too plastic .",bodi construct button case etc plastic,['button'],-1.0,{'plastic'},set(),[],-1.0
4558,14.0,2724.0,5293.0,it had a heavier and more sturdy casing .,heavier sturdi case,[],-1.0,"{'sturdi', 'heavier'}",set(),[],1.0
4567,14.0,2725.0,5302.0,"i bought it for my trip to beunos aires , and also used it at the iguazu falls , and could not have asked for more perfect performance !",bought trip beuno air use iguazu fall not_hav ask perfect perform,"['use', 'trips']",1.0,{'perfect'},set(),['perfect performance'],1.0
4569,14.0,2725.0,5304.0,"this camera is worth every penny , and i highly recommend it !",camera worth everi penni high recommend,['camera'],1.0,{'worth'},set(),[],1.0
4570,14.0,2725.0,5305.0,another point of note : the battery life is incredible !,anoth point note batteri life incred,"['point', 'battery']",1.0,{'incred'},set(),[],1.0
4576,14.0,2726.0,5311.0,am i ever glad that i decided on this camera !,glad decid camera,['camera'],1.0,{'glad'},set(),[],1.0
4577,14.0,2726.0,5312.0,"i 've only had it a week , but so far , everything about this camera is making me happy .",ve onli week far everyth camera happi,['camera'],1.0,{'happi'},set(),[],1.0
4580,14.0,2726.0,5315.0,very intuitive menus are a big plus on this camera .,veri intuit menus big plus camera,['camera'],1.0,"{'big', 'intuit'}",set(),[],1.0
4582,14.0,2726.0,5317.0,the standard battery include with the g3 is a camcorder battery that will allow me to take pictures all day without worrying about charging .,standard batteri includ g3 camcord batteri allow pictur day worri charg,"['pictures battery', 'pictures', 'battery']",1.0,{'standard'},set(),[],1.0
4584,14.0,2726.0,5319.0,"the optical zoom is awesome , and the viewfinder reflects the settings of the zoom .",optic zoom awesom viewfind reflect set zoom,"['zoom', 'viewfinder', 'settings']",1.0,"{'awesom', 'optic'}",{'optical'},['optical viewfinder'],1.0
4585,14.0,2726.0,5320.0,"one little minor flaw with this camera is that the lens is visible in the viewfinder , but does not detract from the image at all .",littl minor flaw camera len visibl viewfind doe not_detract imag,"['lens viewfinder', 'viewfinder', 'lens', 'image', 'flaw', 'camera']",-1.0,"{'littl', 'minor', 'visibl'}","{'minor', 'little'}",['flaw lens'],-1.0
4588,14.0,2726.0,5323.0,the best 4 megapixel/4x optical zoom camera available and fairly easy to use .,best megapixel/4x optic zoom camera avail fair easi use,"['zoom', 'use', 'camera']",1.0,"{'easi', 'best', 'avail', 'optic'}","{'best', 'optical'}",['optical camera'],1.0
4593,14.0,2727.0,5328.0,because this camera is beautiful .,becaus camera beauti,['camera'],1.0,{'beauti'},set(),[],1.0
4595,14.0,2727.0,5330.0,the g3 looks like a work of art !,g3 look like work art,['work'],1.0,set(),set(),[],1.0
4596,14.0,2727.0,5331.0,"its silver magnesium finish is stunning , and the sharp lines and excellent grip are better than any other camera i 've seen .",silver magnesium finish stun sharp line excel grip better ani camera ve seen,['camera'],1.0,"{'stun', 'excel', 'better', 'sharp', 'other'}",{'other'},[],1.0
4599,14.0,2728.0,5334.0,i am very pleased with it so far .,veri pleas far,[],1.0,{'pleas'},set(),[],1.0
4607,14.0,2728.0,5342.0,you can see the lens barrel in the view-finder .,len barrel view finder,"['view', 'lens', 'finder']",-1.0,set(),set(),[],-1.0
4608,14.0,2728.0,5343.0,"( i knew this before hand , and it is not that bad ) there is no tiff format .",knew befor hand not_that bad not_tiff format,[],-1.0,{'bad'},set(),[],-1.0
4611,14.0,2728.0,5346.0,it seems to me that after the focus and metering are complete there is quite a lag before the shutter ?,focus meter complet quit lag befor shutter,"['shutter', 'focus']",-1.0,{'complet'},set(),['complete shutter'],1.0
4615,14.0,2728.0,5350.0,it is very simple to import via iphoto 2 and then move them to photoshop .,veri simpl import iphoto photoshop,['photoshop'],1.0,{'simpl'},set(),[],1.0
4617,14.0,2728.0,5352.0,i am quite happy with the camera .,quit happi camera,['camera'],1.0,{'happi'},set(),[],1.0
4618,14.0,2728.0,5353.0,it comes with a clearly written manual and the learning curve is not too too steep .,come clear written manual learn curv not_too steep,[],1.0,{'steep'},set(),[],1.0
4619,14.0,2728.0,5354.0,"yes , i recommend it over the competition .",yes recommend competit,[],1.0,set(),set(),[],1.0
4620,14.0,2729.0,5355.0,"best camera ever . from the image quality , color , function , i can say almost everything .",best camera imag qualiti color function everyth,"['quality image', 'quality', 'image', 'functionality', 'color', 'camera']",1.0,{'best'},{'best'},['best function'],1.0
4621,14.0,2729.0,5356.0,"this camera has a cool stitch pictures feature , to find out more just log on to canon 's website .",camera cool stitch pictur featur find log canon websit,"['canon pictures', 'pictures', 'feature', 'canon', 'camera']",1.0,{'cool'},set(),[],1.0
4625,14.0,2730.0,5360.0,"first and foremost , it will take better pic 's than most film camera 's .",foremost better pic film camera,"['pics', 'film', 'camera']",1.0,"{'better', 'most'}","{'better', 'most'}",['better camera'],1.0
4634,14.0,2730.0,5369.0,this camera has none of these flaws and will be something you 'll use all the time .,camera flaw someth ll use time,"['use', 'time', 'flaw', 'camera']",1.0,set(),set(),[],1.0
4643,14.0,2731.0,5378.0,"however , for a $ 600 - $ 800 budget , i think this camera is an excellent choice .",howev $ $ budget think camera excel choic,"['choice', 'camera']",1.0,{'excel'},set(),['excellent choice'],1.0
